"","fromgene","togene"
"5301","3678","71"
"5302","3679","60"
"5303","3679","71"
"5304","3680","60"
"5305","3680","71"
"5306","3685","60"
"5307","3685","71"
"5308","8515","60"
"5309","8515","71"
"5310","8516","60"
"5311","8516","71"
"5312","3688","60"
"5313","3688","71"
"5314","3690","60"
"5315","3690","71"
"5316","3691","60"
"5317","3691","71"
"5318","3693","60"
"5319","3693","71"
"5320","3694","60"
"5321","3694","71"
"5322","3695","60"
"5323","3695","71"
"5324","3696","60"
"5325","3696","71"
"5326","1605","1756"
"5327","1605","1605"
"5328","284217","1605"
"5329","3908","1605"
"5330","7137","70"
"5331","7134","7137"
"5332","7134","7139"
"5333","7139","7137"
"5334","7139","7168"
"5335","7139","7169"
"5336","7139","7170"
"5337","7139","7171"
"5338","1756","60"
"5339","1756","71"
"5340","70","7168"
"5341","70","7169"
"5342","70","7170"
"5343","70","7171"
"5344","70","4624"
"5345","70","4625"
"5346","4607","4624"
"5347","4607","4625"
"5348","153","2778"
"5349","102723407","153"
"5350","5566","10368"
"5351","5566","10369"
"5352","5566","27091"
"5353","5566","27092"
"5354","5566","55799"
"5355","5566","59283"
"5356","5566","59284"
"5357","5566","59285"
"5358","5566","781"
"5359","5566","782"
"5360","5566","783"
"5361","5566","784"
"5362","5566","785"
"5363","5566","786"
"5364","5566","9254"
"5365","5566","93589"
"5366","5566","6262"
"5367","5566","5350"
"5368","5567","10368"
"5369","5567","10369"
"5370","5567","27091"
"5371","5567","27092"
"5372","5567","55799"
"5373","5567","59283"
"5374","5567","59284"
"5375","5567","59285"
"5376","5567","781"
"5377","5567","782"
"5378","5567","783"
"5379","5567","784"
"5380","5567","785"
"5381","5567","786"
"5382","5567","9254"
"5383","5567","93589"
"5384","5567","6262"
"5385","5567","5350"
"5386","5568","10368"
"5387","5568","10369"
"5388","5568","27091"
"5389","5568","27092"
"5390","5568","55799"
"5391","5568","59283"
"5392","5568","59284"
"5393","5568","59285"
"5394","5568","781"
"5395","5568","782"
"5396","5568","783"
"5397","5568","784"
"5398","5568","785"
"5399","5568","786"
"5400","5568","9254"
"5401","5568","93589"
"5402","5568","6262"
"5403","5568","5350"
"5404","5350","487"
"5405","5350","488"
"5406","5350","489"
"5407","4624","4634"
"5408","4624","4633"
"5409","4625","4634"
"5410","4625","4633"
"5411","51422","1994"
"5412","51422","5207"
"5413","51422","5208"
"5414","51422","5209"
"5415","51422","5210"
"5416","51422","29904"
"5417","51422","10891"
"5418","51422","23417"
"5419","51422","200186"
"5420","51422","2997"
"5421","51422","2998"
"5422","51422","3991"
"5423","51422","3156"
"5424","51422","32"
"5425","51422","31"
"5426","51422","23216"
"5427","51422","948"
"5428","51422","6720"
"5429","51422","1080"
"5430","53632","1994"
"5431","53632","5207"
"5432","53632","5208"
"5433","53632","5209"
"5434","53632","5210"
"5435","53632","29904"
"5436","53632","10891"
"5437","53632","23417"
"5438","53632","200186"
"5439","53632","2997"
"5440","53632","2998"
"5441","53632","3991"
"5442","53632","3156"
"5443","53632","32"
"5444","53632","31"
"5445","53632","23216"
"5446","53632","948"
"5447","53632","6720"
"5448","53632","1080"
"5449","5562","1994"
"5450","5562","5207"
"5451","5562","5208"
"5452","5562","5209"
"5453","5562","5210"
"5454","5562","29904"
"5455","5562","10891"
"5456","5562","23417"
"5457","5562","200186"
"5458","5562","2997"
"5459","5562","2998"
"5460","5562","3991"
"5461","5562","3156"
"5462","5562","32"
"5463","5562","31"
"5464","5562","23216"
"5465","5562","948"
"5466","5562","6720"
"5467","5562","1080"
"5468","5563","1994"
"5469","5563","5207"
"5470","5563","5208"
"5471","5563","5209"
"5472","5563","5210"
"5473","5563","29904"
"5474","5563","10891"
"5475","5563","23417"
"5476","5563","200186"
"5477","5563","2997"
"5478","5563","2998"
"5479","5563","3991"
"5480","5563","3156"
"5481","5563","32"
"5482","5563","31"
"5483","5563","23216"
"5484","5563","948"
"5485","5563","6720"
"5486","5563","1080"
"5487","5564","1994"
"5488","5564","5207"
"5489","5564","5208"
"5490","5564","5209"
"5491","5564","5210"
"5492","5564","29904"
"5493","5564","10891"
"5494","5564","23417"
"5495","5564","200186"
"5496","5564","2997"
"5497","5564","2998"
"5498","5564","3991"
"5499","5564","3156"
"5500","5564","32"
"5501","5564","31"
"5502","5564","23216"
"5503","5564","948"
"5504","5564","6720"
"5505","5564","1080"
"5506","5565","1994"
"5507","5565","5207"
"5508","5565","5208"
"5509","5565","5209"
"5510","5565","5210"
"5511","5565","29904"
"5512","5565","10891"
"5513","5565","23417"
"5514","5565","200186"
"5515","5565","2997"
"5516","5565","2998"
"5517","5565","3991"
"5518","5565","3156"
"5519","5565","32"
"5520","5565","31"
"5521","5565","23216"
"5522","5565","948"
"5523","5565","6720"
"5524","5565","1080"
"5525","5571","1994"
"5526","5571","5207"
"5527","5571","5208"
"5528","5571","5209"
"5529","5571","5210"
"5530","5571","29904"
"5531","5571","10891"
"5532","5571","23417"
"5533","5571","200186"
"5534","5571","2997"
"5535","5571","2998"
"5536","5571","3991"
"5537","5571","3156"
"5538","5571","32"
"5539","5571","31"
"5540","5571","23216"
"5541","5571","948"
"5542","5571","6720"
"5543","5571","1080"
"5544","2308","2309"
"5545","2308","2308"
"5546","2309","2308"
"5547","2309","2309"
"5548","10891","6517"
"5549","10891","10891"
"5550","C00083","126129"
"5551","C00083","1374"
"5552","C00083","1375"
"5553","C00665","5211"
"5554","C00665","5213"
"5555","C00665","5214"
"5556","C00665","2203"
"5557","C00665","8789"
"5558","2475","5468"
"5559","57521","5468"
"5560","84335","5468"
"5561","3172","2538"
"5562","3172","57818"
"5563","3172","92579"
"5564","3172","5105"
"5565","3172","5106"
"5566","6720","2194"
"5567","6720","31"
"5568","6720","6319"
"5569","6720","79966"
"5570","29904","1938"
"5571","200186","5105"
"5572","200186","5106"
"5573","200186","10891"
"5574","23216","10890"
"5575","23216","4218"
"5576","23216","51552"
"5577","23216","5862"
"5578","23216","9230"
"5579","55437","51422"
"5580","55437","53632"
"5581","55437","5562"
"5582","55437","5563"
"5583","55437","5564"
"5584","55437","5565"
"5585","55437","5571"
"5586","92335","51422"
"5587","92335","53632"
"5588","92335","5562"
"5589","92335","5563"
"5590","92335","5564"
"5591","92335","5565"
"5592","92335","5571"
"5593","51719","51422"
"5594","51719","53632"
"5595","51719","5562"
"5596","51719","5563"
"5597","51719","5564"
"5598","51719","5565"
"5599","51719","5571"
"5600","81617","51422"
"5601","81617","53632"
"5602","81617","5562"
"5603","81617","5563"
"5604","81617","5564"
"5605","81617","5565"
"5606","81617","5571"
"5607","1994","595"
"5608","1994","890"
"5609","1994","8900"
"5610","148","51422"
"5611","148","53632"
"5612","148","5562"
"5613","148","5563"
"5614","148","5564"
"5615","148","5565"
"5616","148","5571"
"5617","10890","6517"
"5618","4218","6517"
"5619","51552","6517"
"5620","5862","6517"
"5621","9230","6517"
"5622","6885","51422"
"5623","6885","53632"
"5624","6885","5562"
"5625","6885","5563"
"5626","6885","5564"
"5627","6885","5565"
"5628","6885","5571"
"5629","10488","200186"
"5630","1385","200186"
"5631","148327","200186"
"5632","64764","200186"
"5633","84699","200186"
"5634","90993","200186"
"5635","9586","200186"
"5636","959","958"
"5637","102723407","3105"
"5638","102723407","3106"
"5639","102723407","3107"
"5640","102723407","3108"
"5641","102723407","3109"
"5642","102723407","3111"
"5643","102723407","3112"
"5644","102723407","3113"
"5645","102723407","3115"
"5646","102723407","3117"
"5647","102723407","3118"
"5648","102723407","3119"
"5649","102723407","3122"
"5650","102723407","3123"
"5651","102723407","3125"
"5652","102723407","3126"
"5653","102723407","3127"
"5654","102723407","3133"
"5655","102723407","3134"
"5656","102723407","3135"
"5657","941","940"
"5658","942","940"
"5659","3688","6714"
"5660","3688","2185"
"5661","3688","2533"
"5662","3688","8935"
"5663","3688","23365"
"5664","3688","64283"
"5665","3688","9138"
"5666","6714","9564"
"5667","6714","23365"
"5668","6714","64283"
"5669","6714","9138"
"5670","6714","9815"
"5671","6714","8874"
"5672","6714","5829"
"5673","5879","23396"
"5674","5879","8394"
"5675","5879","8395"
"5676","5879","8976"
"5677","5879","10458"
"5678","5879","3984"
"5679","5880","23396"
"5680","5880","8394"
"5681","5880","8395"
"5682","5880","8976"
"5683","5880","10458"
"5684","5881","23396"
"5685","5881","8394"
"5686","5881","8395"
"5687","5881","8976"
"5688","5881","10458"
"5689","8976","10096"
"5690","8976","10097"
"5691","8976","57180"
"5692","8976","653857"
"5693","10096","60"
"5694","10096","71"
"5695","10097","60"
"5696","10097","71"
"5697","57180","60"
"5698","57180","71"
"5699","653857","60"
"5700","653857","71"
"5701","2335","3676"
"5702","2335","3678"
"5703","9564","1398"
"5704","9564","1399"
"5705","1398","1793"
"5706","1399","1793"
"5707","1793","5879"
"5708","1793","5880"
"5709","1793","5881"
"5710","23396","C04637"
"5711","8394","C04637"
"5712","8395","C04637"
"5713","5747","5829"
"5714","5747","5879"
"5715","5747","5880"
"5716","5747","5881"
"5717","147179","8976"
"5718","644150","8976"
"5719","7456","8976"
"5720","382","23396"
"5721","382","8394"
"5722","382","8395"
"5723","2185","5879"
"5724","2185","5880"
"5725","2185","5881"
"5726","5829","8874"
"5727","5829","9815"
"5728","9815","998"
"5729","8874","998"
"5730","998","7454"
"5731","7454","10096"
"5732","7454","10097"
"5733","7454","57180"
"5734","7454","653857"
"5735","387","6093"
"5736","387","9475"
"5737","387","5585"
"5738","387","5586"
"5739","10458","10163"
"5740","10163","10096"
"5741","10163","10097"
"5742","10163","57180"
"5743","10163","653857"
"5744","147945","29108"
"5745","147945","834"
"5746","4210","29108"
"5747","4210","834"
"5748","29108","3606"
"5749","29108","3553"
"5750","834","3606"
"5751","834","3553"
"5752","3984","834"
"5753","5585","4210"
"5754","5586","4210"
"5755","27330","4210"
"5756","6195","4210"
"5757","6196","4210"
"5758","6197","4210"
"5759","114548","29108"
"5760","114548","834"
"5761","23365","387"
"5762","64283","387"
"5763","9138","387"
"5764","3676","6714"
"5765","3676","2185"
"5766","3676","5747"
"5767","3676","2533"
"5768","3676","8935"
"5769","3676","23365"
"5770","3676","64283"
"5771","3676","9138"
"5772","3678","6714"
"5773","3678","2185"
"5774","3678","5747"
"5775","3678","2533"
"5776","3678","8935"
"5777","3678","23365"
"5778","3678","64283"
"5779","3678","9138"
"5780","7535","3937"
"5781","7535","10451"
"5782","7535","7409"
"5783","7535","7410"
"5784","3937","5335"
"5785","3937","4772"
"5786","3937","4773"
"5787","3937","4775"
"5788","3937","2353"
"5789","3937","3725"
"5790","3937","4790"
"5791","3937","5970"
"5792","27040","4772"
"5793","27040","4773"
"5794","27040","4775"
"5795","27040","2353"
"5796","27040","3725"
"5797","27040","4790"
"5798","27040","5970"
"5799","C00076","4772"
"5800","C00076","4773"
"5801","C00076","4775"
"5802","C00076","2353"
"5803","C00076","3725"
"5804","C00076","4790"
"5805","C00076","5970"
"5806","4772","3586"
"5807","4773","3586"
"5808","4775","3586"
"5809","10451","4772"
"5810","10451","4773"
"5811","10451","4775"
"5812","10451","2353"
"5813","10451","3725"
"5814","10451","4790"
"5815","10451","5970"
"5816","7409","4772"
"5817","7409","4773"
"5818","7409","4775"
"5819","7409","2353"
"5820","7409","3725"
"5821","7409","4790"
"5822","7409","5970"
"5823","7410","4772"
"5824","7410","4773"
"5825","7410","4775"
"5826","7410","2353"
"5827","7410","3725"
"5828","7410","4790"
"5829","7410","5970"
"5830","2353","7124"
"5831","2353","3569"
"5832","2353","3553"
"5833","2353","3576"
"5834","2353","3456"
"5835","2353","3586"
"5836","3725","3576"
"5837","3725","3456"
"5838","3725","3586"
"5839","6885","3551"
"5840","6885","5606"
"5841","6885","5608"
"5842","6885","5609"
"5843","6885","6416"
"5844","6885","5604"
"5845","6885","5605"
"5846","7186","6885"
"5847","7186","10454"
"5848","7186","23118"
"5849","7189","6885"
"5850","7189","10454"
"5851","7189","23118"
"5852","10454","3551"
"5853","10454","5606"
"5854","10454","5608"
"5855","10454","5609"
"5856","10454","6416"
"5857","10454","5604"
"5858","10454","5605"
"5859","23118","3551"
"5860","23118","5606"
"5861","23118","5608"
"5862","23118","5609"
"5863","23118","6416"
"5864","23118","5604"
"5865","23118","5605"
"5866","4790","3576"
"5867","4790","3586"
"5868","5970","3576"
"5869","5970","3586"
"5870","4615","3654"
"5871","4615","51135"
"5872","3654","7186"
"5873","3654","7189"
"5874","7099","4615"
"5875","7099","148022"
"5876","7099","5290"
"5877","7099","5291"
"5878","7099","5293"
"5879","7099","5295"
"5880","7099","5296"
"5881","7099","8503"
"5882","51135","7186"
"5883","51135","7189"
"5884","C00338","7099"
"5885","10000","6347"
"5886","207","6347"
"5887","208","6347"
"5888","148022","29110"
"5889","148022","5609"
"5890","148022","6416"
"5891","148022","5606"
"5892","148022","5608"
"5893","148022","5604"
"5894","148022","5605"
"5895","29110","3661"
"5896","3661","3456"
"5897","999","1499"
"5898","999","999"
"5899","1495","81"
"5900","1495","87"
"5901","1495","7414"
"5902","1495","1499"
"5903","1495","60"
"5904","1495","71"
"5905","1495","7082"
"5906","1495","4301"
"5907","1496","81"
"5908","1496","87"
"5909","1496","7414"
"5910","1496","1499"
"5911","1496","60"
"5912","1496","71"
"5913","1496","7082"
"5914","1496","4301"
"5915","29119","81"
"5916","29119","87"
"5917","29119","7414"
"5918","29119","1499"
"5919","29119","60"
"5920","29119","71"
"5921","29119","7082"
"5922","29119","4301"
"5923","1500","387"
"5924","1500","5879"
"5925","1500","5880"
"5926","1500","5881"
"5927","1500","998"
"5928","51176","1499"
"5929","6932","1499"
"5930","6934","1499"
"5931","83439","1499"
"5932","6885","51701"
"5933","7525","1500"
"5934","7525","2534"
"5935","7525","2241"
"5936","2534","1499"
"5937","2534","1500"
"5938","2241","1499"
"5939","2241","1500"
"5940","5594","6591"
"5941","5595","6591"
"5942","7046","6615"
"5943","7046","4089"
"5944","7048","6615"
"5945","7048","4089"
"5946","2260","6615"
"5947","1956","1500"
"5948","1956","1499"
"5949","1956","5594"
"5950","1956","5595"
"5951","2064","1500"
"5952","2064","1499"
"5953","2064","5594"
"5954","2064","5595"
"5955","4233","1500"
"5956","4233","1499"
"5957","3480","1499"
"5958","1457","1499"
"5959","1459","1499"
"5960","1460","1499"
"5961","283106","1499"
"5962","5795","1500"
"5963","5777","1500"
"5964","5770","1499"
"5965","5792","1499"
"5966","5787","1499"
"5967","5797","1499"
"5968","5797","1500"
"5969","52","1499"
"5970","387","60"
"5971","387","71"
"5972","10163","60"
"5973","10163","71"
"5974","10810","60"
"5975","10810","71"
"5976","8936","60"
"5977","8936","71"
"5978","10458","60"
"5979","10458","71"
"5980","7454","60"
"5981","7454","71"
"5982","8976","60"
"5983","8976","71"
"5984","5879","8826"
"5985","5879","10163"
"5986","5879","10810"
"5987","5879","8936"
"5988","5880","8826"
"5989","5880","10163"
"5990","5880","10810"
"5991","5880","8936"
"5992","5881","8826"
"5993","5881","10163"
"5994","5881","10810"
"5995","5881","8936"
"5996","998","8976"
"5997","998","8826"
"5998","998","5879"
"5999","998","5880"
"6000","998","5881"
"6001","60","81"
"6002","60","87"
"6003","60","7414"
"6004","60","7082"
"6005","60","1495"
"6006","60","1496"
"6007","60","29119"
"6008","60","4301"
"6009","71","81"
"6010","71","87"
"6011","71","7414"
"6012","71","7082"
"6013","71","1495"
"6014","71","1496"
"6015","71","29119"
"6016","71","4301"
"6017","7414","10580"
"6018","10580","4301"
"6019","81","4008"
"6020","81","117178"
"6021","87","4008"
"6022","87","117178"
"6023","117178","4301"
"6024","4008","4301"
"6025","4301","25945"
"6026","4301","5818"
"6027","4301","5819"
"6028","4301","81607"
"6029","4301","60"
"6030","4301","71"
"6031","1499","1499"
"6032","8826","1499"
"6033","8826","60"
